,open,high,low,close
2026-01-09 00:00:00,4475.780000000001,4476.9435,4474.875,4475.29
2026-01-09 00:01:00,4475.2300000000005,4475.25,4474.129999999999,4474.995
2026-01-09 00:02:00,4474.9,4475.645,4474.4349999999995,4474.755
2026-01-09 00:03:00,4474.785,4475.2435000000005,4474.7235,4475.095
2026-01-09 00:04:00,4475.11,4475.37,4474.8835,4474.9
2026-01-09 00:05:00,4474.925,4476.275,4474.91,4475.77
2026-01-09 00:06:00,4475.8099999999995,4476.1,4474.304999999999,4474.445
2026-01-09 00:07:00,4474.429999999999,4475.400000000001,4474.1050000000005,4475.305
2026-01-09 00:08:00,4475.34,4475.804999999999,4475.34,4475.38
2026-01-09 00:09:00,4475.400000000001,4476.265,4474.85,4476.099999999999
2026-01-09 00:10:00,4476.11,4476.51,4475.99,4476.009999999999
2026-01-09 00:11:00,4475.9,4476.3,4475.870000000001,4476.3
2026-01-09 00:12:00,4476.28,4476.64,4473.89,4474.179999999999
2026-01-09 00:13:00,4474.160000000001,4474.165,4472.8099999999995,4472.920000000001
2026-01-09 00:14:00,4472.969999999999,4473.17,4471.695,4471.83
2026-01-09 00:15:00,4471.8,4472.33,4471.565,4472.065
2026-01-09 00:16:00,4472.095,4472.135,4471.290000000001,4471.48
2026-01-09 00:17:00,4471.45,4472.98,4470.735000000001,4472.724999999999
2026-01-09 00:18:00,4472.679999999999,4472.76,4471.71,4472.549999999999
2026-01-09 00:19:00,4472.6,4472.660000000001,4471.525,4471.935
2026-01-09 00:20:00,4471.975,4472.045,4469.94,4469.94
2026-01-09 00:21:00,4469.71,4470.53,4469.4400000000005,4470.07
2026-01-09 00:22:00,4470.1,4470.275000000001,4469.09,4469.73
2026-01-09 00:23:00,4469.74,4469.92,4467.87,4468.2164999999995
2026-01-09 00:24:00,4468.2415,4469.790000000001,4468.166499999999,4468.55
2026-01-09 00:25:00,4468.5199999999995,4468.5199999999995,4465.91,4467.37
2026-01-09 00:26:00,4467.42,4468.139999999999,4465.2065,4465.639999999999
2026-01-09 00:27:00,4465.665,4466.285,4464.01,4464.579999999999
2026-01-09 00:28:00,4464.59,4465.1314999999995,4463.48,4464.295
2026-01-09 00:29:00,4464.2300000000005,4465.86,4464.2300000000005,4465.83
2026-01-09 00:30:00,4465.81,4466.78,4465.65,4466.61
2026-01-09 00:31:00,4466.469999999999,4466.469999999999,4464.49,4465.0199999999995
2026-01-09 00:32:00,4464.995000000001,4465.08,4464.245,4464.51
2026-01-09 00:33:00,4464.45,4465.5,4463.97,4465.5
2026-01-09 00:34:00,4465.53,4468.75,4465.48,4468.34
2026-01-09 00:35:00,4468.365,4468.389999999999,4466.985,4467.49
2026-01-09 00:36:00,4467.46,4467.58,4465.9800000000005,4467.25
2026-01-09 00:37:00,4467.25,4467.56,4466.1115,4466.845
2026-01-09 00:38:00,4466.8665,4467.2415,4466.4965,4466.554999999999
2026-01-09 00:39:00,4466.6465,4467.749999999999,4466.6465,4467.345
2026-01-09 00:40:00,4467.415,4467.785,4467.035,4467.045
2026-01-09 00:41:00,4467.065,4467.505,4466.639999999999,4466.96
2026-01-09 00:42:00,4466.99,4468.099999999999,4466.75,4468.099999999999
2026-01-09 00:43:00,4468.0599999999995,4468.0599999999995,4467.35,4467.610000000001
2026-01-09 00:44:00,4467.57,4467.919999999999,4467.23,4467.85
2026-01-09 00:45:00,4467.879999999999,4467.900000000001,4467.16,4467.55
2026-01-09 00:46:00,4467.39,4467.52,4466.530000000001,4466.78
2026-01-09 00:47:00,4467.09,4467.33,4466.240000000001,4466.410000000001
2026-01-09 00:48:00,4466.395,4466.4400000000005,4464.075,4464.2515
2026-01-09 00:49:00,4464.3150000000005,4465.075,4464.035,4464.425
2026-01-09 00:50:00,4464.495,4464.515,4462.465,4463.251499999999
2026-01-09 00:51:00,4463.276500000001,4464.4615,4461.991500000001,4462.400000000001
2026-01-09 00:52:00,4462.415,4462.595,4461.3565,4461.610000000001
2026-01-09 00:53:00,4461.596500000001,4461.915,4460.1165,4461.305
2026-01-09 00:54:00,4461.32,4462.400000000001,4461.32,4462.085
2026-01-09 00:55:00,4462.025,4463.275000000001,4461.26,4461.5335000000005
2026-01-09 00:56:00,4461.4835,4461.830000000001,4460.85,4461.7699999999995
2026-01-09 00:57:00,4461.764999999999,4462.2985,4460.665,4462.2985
2026-01-09 00:58:00,4462.3735,4462.3735,4461.3535,4461.4785
2026-01-09 00:59:00,4461.4935000000005,4462.7265,4460.1,4462.7265
2026-01-09 01:00:00,4462.7465,4465.7915,4459.6965,4464.2300000000005
2026-01-09 01:01:00,4464.1715,4465.3685,4462.4635,4462.5415
2026-01-09 01:02:00,4462.78,4463.4,4460.4185,4461.5085
2026-01-09 01:03:00,4461.515,4463.339999999999,4460.4865,4462.41
2026-01-09 01:04:00,4462.76,4463.69,4458.549999999999,4460.148499999999
2026-01-09 01:05:00,4460.0585,4460.0585,4457.2835,4457.443499999999
2026-01-09 01:06:00,4457.094999999999,4459.1485,4457.063499999999,4458.3585
2026-01-09 01:07:00,4458.3485,4458.83,4454.3035,4454.5185
2026-01-09 01:08:00,4454.5335,4455.4485,4453.0235,4454.9135
2026-01-09 01:09:00,4454.9435,4458.499999999999,4454.7385,4458.419999999999
2026-01-09 01:10:00,4458.388499999999,4458.790000000001,4455.429999999999,4456.63
2026-01-09 01:11:00,4456.6,4458.82,4456.24,4457.67
2026-01-09 01:12:00,4457.7,4460.219999999999,4457.200000000001,4459.4035
2026-01-09 01:13:00,4458.98,4459.24,4457.54,4458.889999999999
2026-01-09 01:14:00,4458.929999999999,4459.85,4458.639999999999,4459.33
2026-01-09 01:15:00,4459.28,4461.459999999999,4459.07,4460.69
2026-01-09 01:16:00,4460.67,4461.549999999999,4458.150000000001,4458.790000000001
2026-01-09 01:17:00,4458.7235,4459.860000000001,4457.4,4458.05
2026-01-09 01:18:00,4457.96,4458.71,4455.6365,4455.7615
2026-01-09 01:19:00,4455.7765,4456.525000000001,4453.05,4453.36
2026-01-09 01:20:00,4453.332,4456.789999999999,4453.0,4455.586499999999
2026-01-09 01:21:00,4455.6815,4457.02,4454.4865,4455.586499999999
2026-01-09 01:22:00,4455.521500000001,4458.01,4454.89,4457.34
2026-01-09 01:23:00,4457.389999999999,4457.74,4455.594999999999,4455.9
2026-01-09 01:24:00,4455.96,4457.4664999999995,4455.410000000001,4456.2065
2026-01-09 01:25:00,4456.2315,4459.0199999999995,4455.8715,4459.0199999999995
2026-01-09 01:26:00,4459.075,4459.74,4457.87,4458.575000000001
2026-01-09 01:27:00,4458.585,4459.0,4457.2564999999995,4458.509999999999
2026-01-09 01:28:00,4458.530000000001,4459.29,4457.233499999999,4457.5
2026-01-09 01:29:00,4457.47,4458.419999999999,4455.975,4457.4785
2026-01-09 01:30:00,4457.4635,4459.6535,4457.4185,4457.93
2026-01-09 01:31:00,4457.87,4457.89,4456.1385,4457.3099999999995
2026-01-09 01:32:00,4457.33,4458.1900000000005,4456.3585,4457.160000000001
2026-01-09 01:33:00,4457.129999999999,4459.0115,4456.33,4458.329999999999
2026-01-09 01:34:00,4458.35,4459.81,4457.91,4459.78
2026-01-09 01:35:00,4459.820000000001,4460.200000000001,4457.66,4457.9
2026-01-09 01:36:00,4457.955,4458.790000000001,4456.34,4456.92
2026-01-09 01:37:00,4456.905000000001,4457.62,4456.25,4457.0
2026-01-09 01:38:00,4456.9800000000005,4458.14,4456.53,4457.2699999999995
2026-01-09 01:39:00,4457.335000000001,4458.329999999999,4456.81,4458.29
2026-01-09 01:40:00,4458.14,4459.245,4457.139999999999,4459.22
2026-01-09 01:41:00,4459.225,4461.13,4459.04,4460.71
2026-01-09 01:42:00,4460.72,4462.505,4460.71,4461.669999999999
2026-01-09 01:43:00,4461.695000000001,4462.945,4461.585,4462.2564999999995
2026-01-09 01:44:00,4462.2415,4463.6615,4461.9365,4462.655
2026-01-09 01:45:00,4462.635,4464.55,4462.58,4464.12
2026-01-09 01:46:00,4464.09,4466.209999999999,4464.05,4465.64
2026-01-09 01:47:00,4465.59,4465.59,4464.054999999999,4465.11
2026-01-09 01:48:00,4465.08,4466.249999999999,4464.831499999999,4464.8949999999995
2026-01-09 01:49:00,4464.8099999999995,4465.09,4464.475,4464.695000000001
2026-01-09 01:50:00,4464.655000000001,4465.455,4462.54,4464.43
2026-01-09 01:51:00,4464.395,4466.65,4464.1,4466.5
2026-01-09 01:52:00,4466.48,4468.56,4466.35,4468.46
2026-01-09 01:53:00,4468.42,4468.57,4466.88,4467.950000000001
2026-01-09 01:54:00,4467.919999999999,4468.41,4466.875,4467.22
