,open,high,low,close
2026-08-07 00:00:00,4252.4,4252.745,4247.974999999999,4248.075
2026-08-07 00:01:00,4247.955,4248.93,4247.435,4248.76
2026-08-07 00:02:00,4248.75,4249.65,4248.515,4248.895
2026-08-07 00:03:00,4249.02,4250.12,4248.995,4249.139999999999
2026-08-07 00:04:00,4249.110000000001,4250.005,4248.92,4249.71
2026-08-07 00:05:00,4249.860000000001,4250.94,4249.089999999999,4250.75
2026-08-07 00:06:00,4250.87,4251.09,4249.7,4250.43
2026-08-07 00:07:00,4250.455,4250.57,4248.8150000000005,4249.07
2026-08-07 00:08:00,4249.21,4250.545,4249.110000000001,4249.955
2026-08-07 00:09:00,4250.33,4250.860000000001,4249.145,4249.34
2026-08-07 00:10:00,4249.585,4249.585,4247.905,4248.695
2026-08-07 00:11:00,4248.41,4248.58,4246.04,4246.41
2026-08-07 00:12:00,4246.375,4246.46,4245.135,4245.77
2026-08-07 00:13:00,4245.755,4246.165,4243.385,4243.825
2026-08-07 00:14:00,4243.7,4244.885,4243.7,4244.83
2026-08-07 00:15:00,4244.965,4246.3099999999995,4243.195,4243.195
2026-08-07 00:16:00,4243.215,4244.495,4241.66,4242.1
2026-08-07 00:17:00,4242.27,4243.86,4242.15,4243.33
2026-08-07 00:18:00,4243.5199999999995,4243.5199999999995,4241.589999999999,4241.61
2026-08-07 00:19:00,4241.7699999999995,4242.4400000000005,4241.155,4242.41
2026-08-07 00:20:00,4242.285,4244.855,4242.0199999999995,4244.750000000001
2026-08-07 00:21:00,4244.625,4245.665,4243.565,4244.165
2026-08-07 00:22:00,4244.2300000000005,4244.4400000000005,4243.425,4243.63
2026-08-07 00:23:00,4243.51,4243.67,4241.429999999999,4241.710000000001
2026-08-07 00:24:00,4241.815,4241.87,4239.759999999999,4240.0
2026-08-07 00:25:00,4240.115,4240.64,4239.25,4240.1449999999995
2026-08-07 00:26:00,4240.23,4241.155,4239.735000000001,4239.92
2026-08-07 00:27:00,4239.8150000000005,4242.0199999999995,4239.7,4240.65
2026-08-07 00:28:00,4240.595,4244.175,4240.545,4242.985000000001
2026-08-07 00:29:00,4242.81,4244.385,4242.545,4244.21
2026-08-07 00:30:00,4244.16,4244.235000000001,4241.16,4242.17
2026-08-07 00:31:00,4242.075,4242.950000000001,4241.715,4241.965
2026-08-07 00:32:00,4241.955,4242.705,4240.865,4242.280000000001
2026-08-07 00:33:00,4242.3,4243.009999999999,4240.485,4241.5199999999995
2026-08-07 00:34:00,4241.63,4242.39,4240.67,4241.620000000001
2026-08-07 00:35:00,4241.605,4242.465,4238.6849999999995,4238.6849999999995
