,open,high,low,close
2025-09-05 00:00:00,3552.6849999999995,3554.8500000000004,3552.6499999999996,3554.8500000000004
2025-09-05 00:01:00,3554.88,3555.435,3554.015,3554.7799999999997
2025-09-05 00:02:00,3554.75,3555.31,3554.4449999999997,3555.29
2025-09-05 00:03:00,3555.27,3556.315,3554.9,3555.1749999999997
2025-09-05 00:04:00,3555.2099999999996,3556.7035000000005,3553.3915,3554.82
2025-09-05 00:05:00,3554.84,3555.0150000000003,3551.54,3551.9685000000004
2025-09-05 00:06:00,3552.0264999999995,3552.7299999999996,3550.585,3551.2765
2025-09-05 00:07:00,3551.2264999999998,3553.5515000000005,3551.2100000000005,3553.5415000000003
2025-09-05 00:08:00,3553.5264999999995,3554.0165,3552.4320000000002,3553.2465
2025-09-05 00:09:00,3553.19,3553.2465,3551.7000000000003,3551.86
2025-09-05 00:10:00,3552.2850000000008,3552.8199999999997,3551.5315,3551.5315
2025-09-05 00:11:00,3551.6065,3552.28,3551.3165,3551.9914999999996
2025-09-05 00:12:00,3551.9649999999997,3552.8815,3551.9199999999996,3552.0200000000004
2025-09-05 00:13:00,3552.1699999999996,3552.2215,3551.5365,3551.9700000000003
2025-09-05 00:14:00,3552.0200000000004,3552.0200000000004,3550.855,3551.1150000000002
2025-09-05 00:15:00,3551.045,3551.425,3549.85,3550.0600000000004
2025-09-05 00:16:00,3550.085,3550.2750000000005,3549.18,3549.4750000000004
2025-09-05 00:17:00,3549.46,3550.5434999999998,3549.185,3549.8935
2025-09-05 00:18:00,3549.8635,3550.0834999999997,3549.6584999999995,3549.8985000000002
2025-09-05 00:19:00,3549.9285,3551.1835000000005,3549.9285,3551.1600000000003
2025-09-05 00:20:00,3551.1499999999996,3551.1499999999996,3549.7299999999996,3550.035
2025-09-05 00:21:00,3550.005,3551.1650000000004,3549.2385,3550.96
2025-09-05 00:22:00,3550.935,3552.4335,3550.935,3551.9950000000003
2025-09-05 00:23:00,3552.0150000000003,3552.48,3551.7250000000004,3552.075
2025-09-05 00:24:00,3552.1050000000005,3552.8850000000007,3551.99,3552.5750000000003
2025-09-05 00:25:00,3552.6249999999995,3552.74,3551.7250000000004,3552.2999999999997
2025-09-05 00:26:00,3552.25,3552.74,3551.84,3551.9500000000003
2025-09-05 00:27:00,3551.9300000000003,3552.115,3550.8849999999993,3551.005
2025-09-05 00:28:00,3550.855,3551.38,3550.77,3551.2
2025-09-05 00:29:00,3551.1700000000005,3552.1150000000007,3551.09,3551.4399999999996
2025-09-05 00:30:00,3551.4449999999997,3553.3,3551.4449999999997,3553.2035
2025-09-05 00:31:00,3553.2135,3553.6249999999995,3552.35,3553.06
2025-09-05 00:32:00,3553.01,3554.4449999999997,3553.01,3554.0549999999994
2025-09-05 00:33:00,3554.01,3554.75,3553.8650000000002,3554.015
2025-09-05 00:34:00,3553.985,3554.11,3553.62,3554.0499999999993
2025-09-05 00:35:00,3554.0999999999995,3554.835,3553.685,3554.2100000000005
2025-09-05 00:36:00,3554.2299999999996,3554.2299999999996,3552.845,3552.92
2025-09-05 00:37:00,3552.95,3553.66,3552.505,3553.6249999999995
2025-09-05 00:38:00,3553.6450000000004,3553.705,3553.08,3553.4
2025-09-05 00:39:00,3553.4149999999995,3553.8065,3553.02,3553.0299999999997
2025-09-05 00:40:00,3553.0649999999996,3553.335,3552.2949999999996,3552.33
2025-09-05 00:41:00,3552.315,3552.875,3552.0600000000004,3552.145
2025-09-05 00:42:00,3552.1500000000005,3552.5400000000004,3551.905,3552.1950000000006
2025-09-05 00:43:00,3552.22,3552.395,3551.715,3551.885
2025-09-05 00:44:00,3551.8950000000004,3551.9000000000005,3551.305,3551.75
2025-09-05 00:45:00,3551.76,3551.99,3550.9115,3551.0199999999995
2025-09-05 00:46:00,3550.9900000000002,3550.9900000000002,3549.42,3550.2300000000005
2025-09-05 00:47:00,3550.25,3551.9500000000003,3549.705,3551.78
2025-09-05 00:48:00,3551.8235000000004,3552.9485,3550.9950000000003,3552.9485
2025-09-05 00:49:00,3552.9385000000007,3553.2985,3552.4,3552.4
2025-09-05 00:50:00,3552.405,3552.5,3550.6635,3550.7235
2025-09-05 00:51:00,3550.7135000000007,3551.585,3550.4249999999997,3551.475
